Date,Day,Month,Year,Company,Pipeline,Key Point,Latitude,Longitude,Direction Of Flow,Trade Type,Capacity (1000 m3/d),Throughput (1000 m3/d),Throughput (GJ/d)
2008-01-17,17,1,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,East Gate,50.6608,-110.028,east & southeast,intracanada,220461.0,203493.543701,7692055.951897799
2008-01-17,17,1,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,North and East,53.6374,-112.018,east & north,intracanada,64843.0,39838.166648478305,1505882.69931248
2008-01-17,17,1,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Upstream of James River,51.9475,-114.74,southeast & east,intracanada,187479.0,167693.69262980277,6338821.581406544
2008-01-17,17,1,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,West Gate,49.6348,-114.588,west,intracanada,81013.0,73264.7250373,2769406.60640994
2008-01-18,18,1,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,East Gate,50.6608,-110.028,east & southeast,intracanada,220461.0,207385.1298831,7839157.909581179
2008-01-18,18,1,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,North and East,53.6374,-112.018,east & north,intracanada,64843.0,40517.7793101783,1531572.0579247398
2008-01-18,18,1,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Upstream of James River,51.9475,-114.74,southeast & east,intracanada,187479.0,170377.34474340273,6440263.631300623
2008-01-18,18,1,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,West Gate,49.6348,-114.588,west,intracanada,81013.0,74156.9111921,2803131.24306138
2008-01-19,19,1,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,East Gate,50.6608,-110.028,east & southeast,intracanada,220461.0,211630.5162967,7999633.51601526
2008-01-19,19,1,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,North and East,53.6374,-112.018,east & north,intracanada,64843.0,42501.501173678305,1606556.7443650397
2008-01-19,19,1,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Upstream of James River,51.9475,-114.74,southeast & east,intracanada,187479.0,170399.2311743028,6441090.938388646
2008-01-19,19,1,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,West Gate,49.6348,-114.588,west,intracanada,81013.0,76338.1946919,2885583.75935382
2008-01-20,20,1,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,East Gate,50.6608,-110.028,east & southeast,intracanada,220461.0,212885.3181996,8047065.02794488
2008-01-20,20,1,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,North and East,53.6374,-112.018,east & north,intracanada,64843.0,40322.71238567829,1524198.5281786392
2008-01-20,20,1,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Upstream of James River,51.9475,-114.74,southeast & east,intracanada,187479.0,170769.71879300277,6455095.370375505
2008-01-20,20,1,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,West Gate,49.6348,-114.588,west,intracanada,81013.0,75411.756317,2850564.3887826
2008-01-21,21,1,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,East Gate,50.6608,-110.028,east & southeast,intracanada,220461.0,213676.1063446,8076956.819825879
2008-01-21,21,1,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,North and East,53.6374,-112.018,east & north,intracanada,64843.0,38042.3864169783,1438002.2065617796
2008-01-21,21,1,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Upstream of James River,51.9475,-114.74,southeast & east,intracanada,187479.0,170078.75947030276,6428977.107977443
2008-01-21,21,1,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,West Gate,49.6348,-114.588,west,intracanada,81013.0,77121.8065981,2915204.2894081795
2008-01-22,22,1,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,East Gate,50.6608,-110.028,east & southeast,intracanada,220461.0,213856.4760375,8083774.794217499
2008-01-22,22,1,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,North and East,53.6374,-112.018,east & north,intracanada,64843.0,37535.0566199783,1418825.1402351796
2008-01-22,22,1,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Upstream of James River,51.9475,-114.74,southeast & east,intracanada,187479.0,166472.18029530282,6292648.415162446
2008-01-22,22,1,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,West Gate,49.6348,-114.588,west,intracanada,81013.0,80182.5860342,3030901.7520927596
2008-01-23,23,1,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,East Gate,50.6608,-110.028,east & southeast,intracanada,220461.0,215502.9098887,8146009.99379286
2008-01-23,23,1,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,North and East,53.6374,-112.018,east & north,intracanada,64843.0,37516.6682819783,1418130.0610587797
2008-01-23,23,1,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Upstream of James River,51.9475,-114.74,southeast & east,intracanada,187479.0,165658.02004210275,6261873.157591484
2008-01-23,23,1,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,West Gate,49.6348,-114.588,west,intracanada,81013.0,76308.9294732,2884477.53408696
2008-01-24,24,1,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,East Gate,50.6608,-110.028,east & southeast,intracanada,220461.0,215996.3988582,8164663.876839959
2008-01-24,24,1,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,North and East,53.6374,-112.018,east & north,intracanada,64843.0,37210.9916241783,1406575.4833939397
2008-01-24,24,1,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Upstream of James River,51.9475,-114.74,southeast & east,intracanada,187479.0,165730.41326130286,6264609.621277248
2008-01-24,24,1,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,West Gate,49.6348,-114.588,west,intracanada,81013.0,75257.8526605,2844746.8305668994
2008-01-25,25,1,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,East Gate,50.6608,-110.028,east & southeast,intracanada,220461.0,198711.04058980002,7511277.33429444
2008-01-25,25,1,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,North and East,53.6374,-112.018,east & north,intracanada,64843.0,36501.033223478305,1379739.0558474797
2008-01-25,25,1,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Upstream of James River,51.9475,-114.74,southeast & east,intracanada,187479.0,160994.9951143028,6085610.8153206445
2008-01-25,25,1,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,West Gate,49.6348,-114.588,west,intracanada,81013.0,71154.2922245,2689632.2460860997
2008-01-26,26,1,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,East Gate,50.6608,-110.028,east & southeast,intracanada,220461.0,195403.9721568,7386270.14752704
2008-01-26,26,1,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,North and East,53.6374,-112.018,east & north,intracanada,64843.0,36318.735953778305,1372848.2190528198
2008-01-26,26,1,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Upstream of James River,51.9475,-114.74,southeast & east,intracanada,187479.0,156845.88672800278,5928774.518318504
2008-01-26,26,1,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,West Gate,49.6348,-114.588,west,intracanada,81013.0,68510.6718489,2589703.39588842
2008-01-27,27,1,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,East Gate,50.6608,-110.028,east & southeast,intracanada,220461.0,193932.7702159,7330658.71416102
2008-01-27,27,1,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,North and East,53.6374,-112.018,east & north,intracanada,64843.0,42704.9863753783,1614248.4849892997
2008-01-27,27,1,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Upstream of James River,51.9475,-114.74,southeast & east,intracanada,187479.0,145848.51450250277,5513073.848194605
2008-01-27,27,1,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,West Gate,49.6348,-114.588,west,intracanada,81013.0,67614.0913496,2555812.6530148797
2008-01-28,28,1,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,East Gate,50.6608,-110.028,east & southeast,intracanada,220461.0,159405.01805790002,6025509.68258862
2008-01-28,28,1,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,North and East,53.6374,-112.018,east & north,intracanada,64843.0,41829.69229167831,1581162.36862544
2008-01-28,28,1,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Upstream of James River,51.9475,-114.74,southeast & east,intracanada,187479.0,141850.26701310283,5361940.093095287
2008-01-28,28,1,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,West Gate,49.6348,-114.588,west,intracanada,81013.0,58407.244003,2207793.8233133997
2008-01-29,29,1,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,East Gate,50.6608,-110.028,east & southeast,intracanada,220461.0,171331.81471389998,6476342.596185419
2008-01-29,29,1,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,North and East,53.6374,-112.018,east & north,intracanada,64843.0,43442.8114728783,1642138.2736747996
2008-01-29,29,1,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Upstream of James River,51.9475,-114.74,southeast & east,intracanada,187479.0,144568.32461760278,5464682.670545384
2008-01-29,29,1,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,West Gate,49.6348,-114.588,west,intracanada,81013.0,55326.9285973,2091357.9009779398
2008-01-30,30,1,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,East Gate,50.6608,-110.028,east & southeast,intracanada,220461.0,182635.5730106,6903624.659800679
2008-01-30,30,1,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,North and East,53.6374,-112.018,east & north,intracanada,64843.0,44501.409008878305,1682153.2605356
2008-01-30,30,1,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Upstream of James River,51.9475,-114.74,southeast & east,intracanada,187479.0,152340.2094681028,5758459.917894286
2008-01-30,30,1,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,West Gate,49.6348,-114.588,west,intracanada,81013.0,62360.0352542,2357209.33260876
2008-01-31,31,1,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,East Gate,50.6608,-110.028,east & southeast,intracanada,220461.0,191706.23641249997,7246495.736392498
2008-01-31,31,1,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,North and East,53.6374,-112.018,east & north,intracanada,64843.0,45303.6524018783,1712478.0607909998
2008-01-31,31,1,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Upstream of James River,51.9475,-114.74,southeast & east,intracanada,187479.0,155150.80178880278,5864700.307616745
2008-01-31,31,1,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,West Gate,49.6348,-114.588,west,intracanada,81013.0,64666.2012548,2444382.40743144
2008-02-01,1,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,East Gate,50.6608,-110.028,east & southeast,intracanada,220461.0,182361.6703093,6893271.13769154
2008-02-01,1,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,North and East,53.6374,-112.018,east & north,intracanada,64843.0,43942.54996131131,1661028.3885375676
2008-02-01,1,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Upstream of James River,51.9475,-114.74,southeast & east,intracanada,187479.0,162855.13563508273,6155924.127006127
2008-02-01,1,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,West Gate,49.6348,-114.588,west,intracanada,81013.0,68801.8401292,2600709.55688376
2008-02-02,2,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,East Gate,50.6608,-110.028,east & southeast,intracanada,220461.0,183662.0334806,6942424.865566679
2008-02-02,2,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,North and East,53.6374,-112.018,east & north,intracanada,64843.0,43133.22786091132,1630436.0131424477
2008-02-02,2,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Upstream of James River,51.9475,-114.74,southeast & east,intracanada,187479.0,166402.27238988262,6290005.896337562
2008-02-02,2,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,West Gate,49.6348,-114.588,west,intracanada,81013.0,71741.8911604,2711843.48586312
2008-02-03,3,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,East Gate,50.6608,-110.028,east & southeast,intracanada,220461.0,184047.6360621,6957000.64314738
2008-02-03,3,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,North and East,53.6374,-112.018,east & north,intracanada,64843.0,44592.02932041131,1685578.7083115475
2008-02-03,3,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Upstream of James River,51.9475,-114.74,southeast & east,intracanada,187479.0,166595.60909118268,6297314.023646705
2008-02-03,3,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,West Gate,49.6348,-114.588,west,intracanada,81013.0,73650.226785,2783978.572473
2008-02-04,4,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,East Gate,50.6608,-110.028,east & southeast,intracanada,220461.0,181331.4021547,6854327.001447659
2008-02-04,4,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,North and East,53.6374,-112.018,east & north,intracanada,64843.0,43321.019741611315,1637534.5462329076
2008-02-04,4,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Upstream of James River,51.9475,-114.74,southeast & east,intracanada,187479.0,160271.3082232827,6058255.450840085
2008-02-04,4,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,West Gate,49.6348,-114.588,west,intracanada,81013.0,72839.9682535,2753350.7999823
2008-02-05,5,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,East Gate,50.6608,-110.028,east & southeast,intracanada,220461.0,185675.7446,7018543.14588
2008-02-05,5,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,North and East,53.6374,-112.018,east & north,intracanada,64843.0,41696.87288811131,1576141.7951706075
2008-02-05,5,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Upstream of James River,51.9475,-114.74,southeast & east,intracanada,187479.0,159203.99898738269,6017911.161723065
2008-02-05,5,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,West Gate,49.6348,-114.588,west,intracanada,81013.0,70670.1724646,2671332.5191618796
2008-02-06,6,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,East Gate,50.6608,-110.028,east & southeast,intracanada,220461.0,190946.2673327,7217768.905176059
2008-02-06,6,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,North and East,53.6374,-112.018,east & north,intracanada,64843.0,41138.83111051131,1555047.8159773273
2008-02-06,6,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Upstream of James River,51.9475,-114.74,southeast & east,intracanada,187479.0,160896.40982658273,6081884.291444827
2008-02-06,6,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,West Gate,49.6348,-114.588,west,intracanada,81013.0,72014.6956288,2722155.4947686396
2008-02-07,7,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,East Gate,50.6608,-110.028,east & southeast,intracanada,220461.0,187487.0628571,7087010.97599838
2008-02-07,7,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,North and East,53.6374,-112.018,east & north,intracanada,64843.0,41280.82590961132,1560415.2193833077
2008-02-07,7,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Upstream of James River,51.9475,-114.74,southeast & east,intracanada,187479.0,159013.45723868272,6010708.683622207
2008-02-07,7,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,West Gate,49.6348,-114.588,west,intracanada,81013.0,72371.8942538,2735657.6027936395
2008-02-08,8,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,East Gate,50.6608,-110.028,east & southeast,intracanada,220461.0,185409.5242696,7008480.017390879
2008-02-08,8,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,North and East,53.6374,-112.018,east & north,intracanada,64843.0,42941.67306151131,1623195.2417251274
2008-02-08,8,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Upstream of James River,51.9475,-114.74,southeast & east,intracanada,187479.0,154589.7409156826,5843492.206612802
2008-02-08,8,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,West Gate,49.6348,-114.588,west,intracanada,81013.0,66331.637145,2507335.884081
2008-02-09,9,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,East Gate,50.6608,-110.028,east & southeast,intracanada,220461.0,186966.416953,7067330.5608234
2008-02-09,9,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,North and East,53.6374,-112.018,east & north,intracanada,64843.0,43988.75552451132,1662774.9588265277
2008-02-09,9,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Upstream of James River,51.9475,-114.74,southeast & east,intracanada,187479.0,155850.76089858275,5891158.761966428
2008-02-09,9,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,West Gate,49.6348,-114.588,west,intracanada,81013.0,60410.1843314,2283504.96772692
2008-02-10,10,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,East Gate,50.6608,-110.028,east & southeast,intracanada,220461.0,194198.7018115,7340710.9284747
2008-02-10,10,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,North and East,53.6374,-112.018,east & north,intracanada,64843.0,40869.503257511315,1544867.2231339277
2008-02-10,10,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Upstream of James River,51.9475,-114.74,southeast & east,intracanada,187479.0,159753.5962637826,6038685.9387709815
2008-02-10,10,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,West Gate,49.6348,-114.588,west,intracanada,81013.0,58262.8675184,2202336.39219552
2008-02-11,11,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,East Gate,50.6608,-110.028,east & southeast,intracanada,220461.0,198397.2219757,7499414.990681459
2008-02-11,11,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,North and East,53.6374,-112.018,east & north,intracanada,64843.0,37120.019032511314,1403136.7194289276
2008-02-11,11,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Upstream of James River,51.9475,-114.74,southeast & east,intracanada,187479.0,162929.57020178266,6158737.753627384
2008-02-11,11,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,West Gate,49.6348,-114.588,west,intracanada,81013.0,60383.1962061,2282484.8165905797
2008-02-12,12,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,East Gate,50.6608,-110.028,east & southeast,intracanada,220461.0,205414.2957269,7764660.378476819
2008-02-12,12,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,North and East,53.6374,-112.018,east & north,intracanada,64843.0,38141.61532301131,1441753.0592098276
2008-02-12,12,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Upstream of James River,51.9475,-114.74,southeast & east,intracanada,187479.0,165400.76152838266,6252148.785772864
2008-02-12,12,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,West Gate,49.6348,-114.588,west,intracanada,81013.0,57490.5932363,2173144.42433214
2008-02-13,13,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,East Gate,50.6608,-110.028,east & southeast,intracanada,220461.0,205239.624327,7758057.799560599
2008-02-13,13,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,North and East,53.6374,-112.018,east & north,intracanada,64843.0,39048.98190671132,1476051.5160736877
2008-02-13,13,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Upstream of James River,51.9475,-114.74,southeast & east,intracanada,187479.0,165543.9329211827,6257560.664420706
2008-02-13,13,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,West Gate,49.6348,-114.588,west,intracanada,81013.0,56636.7952531,2140870.8605671795
2008-02-14,14,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,East Gate,50.6608,-110.028,east & southeast,intracanada,220461.0,202415.5472126,7651307.68463628
2008-02-14,14,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,North and East,53.6374,-112.018,east & north,intracanada,64843.0,38442.02723401133,1453108.6294456283
2008-02-14,14,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Upstream of James River,51.9475,-114.74,southeast & east,intracanada,187479.0,156874.39879888264,5929852.274597763
2008-02-14,14,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,West Gate,49.6348,-114.588,west,intracanada,81013.0,58474.0924006,2210320.6927426797
2008-02-15,15,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,East Gate,50.6608,-110.028,east & southeast,intracanada,220461.0,200227.26225559998,7568590.513261679
2008-02-15,15,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,North and East,53.6374,-112.018,east & north,intracanada,64843.0,36074.67465261131,1363622.7018687075
2008-02-15,15,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Upstream of James River,51.9475,-114.74,southeast & east,intracanada,187479.0,161777.29457428263,6115181.734907883
2008-02-15,15,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,West Gate,49.6348,-114.588,west,intracanada,81013.0,60674.5745978,2293498.91979684
2008-02-16,16,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,East Gate,50.6608,-110.028,east & southeast,intracanada,220461.0,198847.8740722,7516449.63992916
2008-02-16,16,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,North and East,53.6374,-112.018,east & north,intracanada,64843.0,36631.7634646113,1384680.658962307
2008-02-16,16,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Upstream of James River,51.9475,-114.74,southeast & east,intracanada,187479.0,163180.51732348264,6168223.554827644
2008-02-16,16,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,West Gate,49.6348,-114.588,west,intracanada,81013.0,57295.84683,2165783.0101739997
2008-02-17,17,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,East Gate,50.6608,-110.028,east & southeast,intracanada,220461.0,194453.55821669998,7350344.5005912585
2008-02-17,17,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,North and East,53.6374,-112.018,east & north,intracanada,64843.0,37646.09438401131,1423022.3677156274
2008-02-17,17,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Upstream of James River,51.9475,-114.74,southeast & east,intracanada,187479.0,163847.60083918265,6193439.311721103
2008-02-17,17,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,West Gate,49.6348,-114.588,west,intracanada,81013.0,56601.6786131,2139543.4515751796
2008-02-18,18,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,East Gate,50.6608,-110.028,east & southeast,intracanada,220461.0,197417.7227579,7462389.920248619
2008-02-18,18,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,North and East,53.6374,-112.018,east & north,intracanada,64843.0,37205.37800571131,1406363.2886158875
2008-02-18,18,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Upstream of James River,51.9475,-114.74,southeast & east,intracanada,187479.0,162463.59795798265,6141124.002811744
2008-02-18,18,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,West Gate,49.6348,-114.588,west,intracanada,81013.0,57035.7966906,2155953.11490468
2008-02-19,19,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,East Gate,50.6608,-110.028,east & southeast,intracanada,220461.0,203741.6665408,7701434.99524224
2008-02-19,19,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,North and East,53.6374,-112.018,east & north,intracanada,64843.0,38114.11757191132,1440713.6442182478
2008-02-19,19,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Upstream of James River,51.9475,-114.74,southeast & east,intracanada,187479.0,158300.01125108267,5983740.4252909245
2008-02-19,19,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,West Gate,49.6348,-114.588,west,intracanada,81013.0,56862.6774104,2149409.2061131196
2008-02-20,20,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,East Gate,50.6608,-110.028,east & southeast,intracanada,220461.0,211724.47520790002,8003185.16285862
2008-02-20,20,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,North and East,53.6374,-112.018,east & north,intracanada,64843.0,37787.059718311306,1428350.8573521674
2008-02-20,20,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,Upstream of James River,51.9475,-114.74,southeast & east,intracanada,187479.0,158964.8789760827,6008872.425295926
2008-02-20,20,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,West Gate,49.6348,-114.588,west,intracanada,81013.0,57289.9539562,2165560.25954436
2008-02-21,21,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,East Gate,50.6608,-110.028,east & southeast,intracanada,220461.0,211762.2679761,8004613.72949658
2008-02-21,21,2,2008,NGTL GP Ltd. as general partner on behalf of NGTL Limited Partnership,NGTL System,North and East,53.6374,-112.018,east & north,intracanada,64843.0,36823.656674911304,1391934.2223116471
